# Residuals   
# Time        	p             	Ux            	Uy            	k             	omega         	ReThetat      	gammaInt      
1011          	5.376852e-02	4.477493e-03	1.126411e-02	2.415718e-05	5.025339e-03	4.148519e-03	3.592632e-03
1012          	5.410085e-02	4.502347e-03	1.100834e-02	2.408452e-05	5.025339e-03	3.841846e-03	3.554034e-03
1013          	5.316840e-02	4.510715e-03	1.074751e-02	2.401501e-05	5.025340e-03	3.995704e-03	3.503556e-03
1014          	5.529544e-02	4.517533e-03	1.049832e-02	2.394531e-05	5.025340e-03	4.322129e-03	3.452211e-03
1015          	5.549637e-02	4.521967e-03	1.027201e-02	2.387632e-05	5.025341e-03	4.810811e-03	3.407109e-03
1016          	5.858818e-02	4.515404e-03	1.006798e-02	2.379769e-05	5.025341e-03	4.629780e-03	3.377154e-03
1017          	5.616732e-02	4.516783e-03	9.866453e-03	2.373030e-05	5.025342e-03	5.274557e-03	3.359735e-03
1018          	5.672285e-02	4.500126e-03	9.626827e-03	2.366458e-05	5.025343e-03	4.853249e-03	3.363946e-03
1019          	5.607711e-02	4.488452e-03	9.449984e-03	2.360186e-05	5.025343e-03	5.091379e-03	3.367117e-03
1020          	5.553537e-02	4.480031e-03	9.263372e-03	2.353999e-05	5.025344e-03	5.017732e-03	3.396622e-03
1021          	5.660051e-02	4.485588e-03	9.149931e-03	2.348287e-05	5.025344e-03	5.538634e-03	3.446643e-03
1022          	5.625104e-02	4.505884e-03	9.000245e-03	2.342515e-05	5.025345e-03	4.592825e-03	3.510996e-03
1023          	5.573925e-02	4.544049e-03	8.922441e-03	2.336907e-05	5.025345e-03	4.368469e-03	3.585014e-03
1024          	5.705812e-02	4.585726e-03	8.851542e-03	2.331477e-05	5.025346e-03	4.144810e-03	3.678503e-03
1025          	5.576529e-02	4.637532e-03	8.868649e-03	2.329059e-05	5.025346e-03	4.564848e-03	3.767630e-03
1026          	5.558131e-02	4.684645e-03	8.921101e-03	2.324081e-05	5.025347e-03	4.491663e-03	3.847972e-03
1027          	5.638898e-02	4.726311e-03	9.033376e-03	2.319403e-05	5.025348e-03	4.319185e-03	3.918106e-03
1028          	5.770040e-02	4.764109e-03	9.164968e-03	2.315244e-05	5.025348e-03	4.366441e-03	3.958393e-03
1029          	6.244595e-02	4.789037e-03	9.317828e-03	2.311144e-05	5.025349e-03	4.698766e-03	3.951913e-03
1030          	6.141196e-02	4.814381e-03	9.493019e-03	2.307038e-05	5.025349e-03	5.344701e-03	3.911539e-03
1031          	6.349658e-02	4.821184e-03	9.675623e-03	2.303161e-05	5.025350e-03	5.147691e-03	3.857677e-03
1032          	6.163098e-02	4.811705e-03	9.939829e-03	2.299469e-05	5.025351e-03	5.232458e-03	3.745088e-03
1033          	6.067666e-02	4.808497e-03	1.033047e-02	2.296302e-05	5.025351e-03	5.006238e-03	3.659321e-03
1034          	6.202491e-02	4.786409e-03	1.075683e-02	2.293547e-05	5.025352e-03	4.259792e-03	3.578852e-03
1035          	6.221653e-02	4.779317e-03	1.121386e-02	2.290618e-05	5.025353e-03	4.357970e-03	3.521468e-03
1036          	6.164288e-02	4.780480e-03	1.171950e-02	2.287476e-05	5.025353e-03	4.624406e-03	3.435422e-03
1037          	6.115287e-02	4.781152e-03	1.225702e-02	2.284678e-05	5.025354e-03	4.320085e-03	3.404811e-03
1038          	5.994382e-02	4.782932e-03	1.286734e-02	2.282275e-05	5.025354e-03	4.305721e-03	3.376486e-03
1039          	5.737682e-02	4.763841e-03	1.348956e-02	2.279840e-05	5.025355e-03	3.828370e-03	3.375969e-03
1040          	5.537853e-02	4.752574e-03	1.410942e-02	2.277735e-05	5.025356e-03	3.755316e-03	3.385696e-03
1041          	5.486712e-02	4.742494e-03	1.478718e-02	2.275968e-05	5.025356e-03	4.558746e-03	3.406308e-03
1042          	5.396992e-02	4.719717e-03	1.556264e-02	2.274521e-05	5.025357e-03	4.371379e-03	3.446017e-03
1043          	5.441503e-02	4.698736e-03	1.638137e-02	2.273063e-05	5.025358e-03	4.045035e-03	3.471673e-03
1044          	5.140678e-02	4.671344e-03	1.730428e-02	2.271991e-05	5.025359e-03	4.495211e-03	3.535540e-03
1045          	4.960354e-02	4.659050e-03	1.823281e-02	2.270698e-05	5.025359e-03	4.680540e-03	3.589316e-03
1046          	4.707990e-02	4.639942e-03	1.926825e-02	2.273584e-05	5.025360e-03	4.486858e-03	3.664062e-03
1047          	4.680142e-02	4.644292e-03	2.033059e-02	2.272773e-05	5.025361e-03	3.889460e-03	3.712235e-03
1048          	4.448581e-02	4.653707e-03	2.135981e-02	2.272042e-05	5.025361e-03	3.482507e-03	3.751577e-03
1049          	4.385745e-02	4.669858e-03	2.224650e-02	2.271530e-05	5.025362e-03	3.389036e-03	3.788779e-03
1050          	4.263647e-02	4.690585e-03	2.282275e-02	2.270990e-05	5.025363e-03	3.443045e-03	3.826624e-03
1051          	4.118644e-02	4.717866e-03	2.310780e-02	2.270748e-05	5.025363e-03	3.506895e-03	3.843397e-03
1052          	4.033009e-02	4.746563e-03	2.313955e-02	2.269563e-05	5.025364e-03	3.946411e-03	3.852359e-03
1053          	4.045541e-02	4.772230e-03	2.256985e-02	2.271096e-05	5.025365e-03	3.672691e-03	3.839549e-03
1054          	4.272608e-02	4.795005e-03	2.146263e-02	2.271329e-05	5.025366e-03	3.693752e-03	3.834303e-03
1055          	4.329272e-02	4.809269e-03	2.026246e-02	2.271563e-05	5.025366e-03	3.919450e-03	3.851313e-03
1056          	4.304732e-02	4.808420e-03	1.914575e-02	2.271957e-05	5.025367e-03	4.224866e-03	3.817127e-03
1057          	4.536884e-02	4.802907e-03	1.819185e-02	2.273067e-05	5.025368e-03	5.014846e-03	3.749366e-03
1058          	4.583601e-02	4.791823e-03	1.740091e-02	2.274318e-05	5.025369e-03	4.594518e-03	3.739299e-03
1059          	4.581399e-02	4.762603e-03	1.660580e-02	2.275496e-05	5.025370e-03	3.979538e-03	3.733402e-03
1060          	4.571611e-02	4.729861e-03	1.590383e-02	2.277112e-05	5.025370e-03	4.111219e-03	3.694491e-03
1061          	4.716846e-02	4.693651e-03	1.536122e-02	2.278776e-05	5.025371e-03	4.310388e-03	3.644560e-03
1062          	4.832626e-02	4.659365e-03	1.496122e-02	2.282375e-05	5.025372e-03	4.858071e-03	3.571881e-03
1063          	4.773408e-02	4.605259e-03	1.453554e-02	2.284690e-05	5.025373e-03	4.536618e-03	3.502105e-03
1064          	4.770826e-02	4.551157e-03	1.421341e-02	2.287124e-05	5.025374e-03	4.604851e-03	3.426624e-03
1065          	4.897112e-02	4.500802e-03	1.398725e-02	2.289707e-05	5.025374e-03	4.997884e-03	3.356216e-03
1066          	5.048473e-02	4.458913e-03	1.387282e-02	2.292596e-05	5.025375e-03	4.642373e-03	3.301240e-03
1067          	5.152302e-02	4.416417e-03	1.379439e-02	2.295631e-05	5.025376e-03	5.094496e-03	3.266860e-03
1068          	5.319999e-02	4.379414e-03	1.381285e-02	2.299183e-05	5.025377e-03	5.470108e-03	3.249863e-03
1069          	5.477390e-02	4.337840e-03	1.391293e-02	2.302280e-05	5.025378e-03	5.554894e-03	3.264201e-03
1070          	5.670487e-02	4.286387e-03	1.405053e-02	2.305718e-05	5.025379e-03	5.267203e-03	3.289186e-03
1071          	5.662558e-02	4.240397e-03	1.424664e-02	2.309767e-05	5.025379e-03	5.889091e-03	3.336304e-03
1072          	5.472421e-02	4.181365e-03	1.441913e-02	2.313695e-05	5.025380e-03	5.068099e-03	3.367253e-03
1073          	5.393740e-02	4.114621e-03	1.463252e-02	2.317748e-05	5.025381e-03	4.619040e-03	3.438804e-03
1074          	5.333523e-02	4.052905e-03	1.488512e-02	2.322000e-05	5.025382e-03	4.204957e-03	3.505088e-03
1075          	5.202315e-02	3.979637e-03	1.511448e-02	2.326724e-05	5.025383e-03	4.536772e-03	3.582565e-03
1076          	5.020957e-02	3.912191e-03	1.542707e-02	2.331508e-05	5.025384e-03	4.339742e-03	3.662957e-03
1077          	5.031458e-02	3.852457e-03	1.578427e-02	2.336835e-05	5.025385e-03	4.059887e-03	3.719445e-03
1078          	5.125666e-02	3.787559e-03	1.619507e-02	2.342089e-05	5.025385e-03	3.750357e-03	3.773462e-03
1079          	4.950352e-02	3.747298e-03	1.660486e-02	2.346855e-05	5.025386e-03	4.428541e-03	3.781335e-03
1080          	5.042212e-02	3.690576e-03	1.717488e-02	2.350296e-05	5.025387e-03	4.463402e-03	3.725440e-03
1081          	5.226314e-02	3.644146e-03	1.771644e-02	2.356514e-05	5.025388e-03	4.873900e-03	3.639781e-03
1082          	5.086437e-02	3.611446e-03	1.839126e-02	2.361547e-05	5.025389e-03	5.096974e-03	3.539499e-03
1083          	5.045191e-02	3.560761e-03	1.912713e-02	2.366664e-05	5.025390e-03	4.696540e-03	3.430134e-03
1084          	5.016037e-02	3.529520e-03	1.973559e-02	2.371565e-05	5.025391e-03	4.692438e-03	3.301408e-03
1085          	5.207419e-02	3.502609e-03	2.022825e-02	2.379877e-05	5.025392e-03	4.034765e-03	3.196616e-03
1086          	5.475929e-02	3.480478e-03	2.042995e-02	2.384806e-05	5.025393e-03	4.064014e-03	3.093055e-03
1087          	5.321744e-02	3.476866e-03	2.028984e-02	2.389876e-05	5.025394e-03	3.894826e-03	2.991083e-03
1088          	5.265474e-02	3.461841e-03	1.969791e-02	2.397246e-05	5.025395e-03	4.141056e-03	2.925559e-03
1089          	5.262563e-02	3.475839e-03	1.909066e-02	2.403684e-05	5.025396e-03	4.130035e-03	2.857726e-03
1090          	5.390445e-02	3.477681e-03	1.840555e-02	2.409589e-05	5.025397e-03	3.806281e-03	2.803954e-03
1091          	5.424589e-02	3.507833e-03	1.786532e-02	2.415143e-05	5.025398e-03	3.617905e-03	2.756703e-03
1092          	5.581735e-02	3.514764e-03	1.733162e-02	2.421242e-05	5.025399e-03	3.665907e-03	2.736589e-03
1093          	6.000984e-02	3.516557e-03	1.698499e-02	2.428285e-05	5.025400e-03	3.841231e-03	2.711147e-03
1094          	5.935359e-02	3.523020e-03	1.683978e-02	2.436528e-05	5.025401e-03	4.046396e-03	2.689366e-03
1095          	5.894905e-02	3.493302e-03	1.664876e-02	2.445050e-05	5.025402e-03	4.376517e-03	2.692663e-03
1096          	6.159722e-02	3.453305e-03	1.658537e-02	2.453181e-05	5.025403e-03	3.757121e-03	2.671938e-03
1097          	6.061366e-02	3.403375e-03	1.654708e-02	2.462270e-05	5.025404e-03	3.535189e-03	2.665742e-03
1098          	5.812371e-02	3.343477e-03	1.628872e-02	2.470615e-05	5.025405e-03	3.481766e-03	2.663065e-03
1099          	5.898983e-02	3.259474e-03	1.583262e-02	2.479220e-05	5.025406e-03	3.323676e-03	2.670012e-03
1100          	5.738996e-02	3.216461e-03	1.536166e-02	2.625085e-05	5.025407e-03	3.409683e-03	2.680366e-03
1101          	5.581229e-02	3.150657e-03	1.476627e-02	2.631405e-05	5.025417e-03	3.444095e-03	2.714513e-03
1102          	5.433927e-02	3.106733e-03	1.422703e-02	2.638290e-05	5.025418e-03	3.490298e-03	2.744275e-03
1103          	5.307613e-02	3.051260e-03	1.360074e-02	2.646373e-05	5.025419e-03	2.999664e-03	2.794649e-03
1104          	4.907295e-02	3.027267e-03	1.312417e-02	2.659520e-05	5.025420e-03	3.877749e-03	2.842420e-03
1105          	4.768646e-02	2.996390e-03	1.258176e-02	2.668197e-05	5.025421e-03	3.442737e-03	2.916141e-03
1106          	4.504340e-02	2.993318e-03	1.223720e-02	2.676374e-05	5.025423e-03	3.259779e-03	2.995241e-03
1107          	4.567657e-02	2.990681e-03	1.192204e-02	2.685002e-05	5.025424e-03	3.293968e-03	3.093436e-03
1108          	4.437173e-02	3.000486e-03	1.173255e-02	2.693775e-05	5.025425e-03	3.412595e-03	3.186641e-03
1109          	4.576112e-02	3.014616e-03	1.157703e-02	2.703992e-05	5.025426e-03	3.256386e-03	3.290613e-03
1110          	4.618854e-02	3.028884e-03	1.146450e-02	2.900878e-05	5.025427e-03	3.300091e-03	3.394061e-03
1111          	4.695783e-02	3.041676e-03	1.135256e-02	2.906598e-05	5.025429e-03	3.574363e-03	3.491991e-03
1112          	4.893769e-02	3.055556e-03	1.124387e-02	2.912607e-05	5.025430e-03	3.139911e-03	3.579859e-03
1113          	4.913770e-02	3.066536e-03	1.112924e-02	2.918216e-05	5.025432e-03	3.287109e-03	3.669295e-03
1114          	4.966328e-02	3.082755e-03	1.104004e-02	2.924148e-05	5.025433e-03	2.877154e-03	3.753312e-03
1115          	4.930493e-02	3.102935e-03	1.094040e-02	2.929442e-05	5.025434e-03	2.750871e-03	3.823200e-03
1116          	4.977528e-02	3.128349e-03	1.083452e-02	2.934974e-05	5.025435e-03	3.269622e-03	3.880125e-03
1117          	4.932081e-02	3.143749e-03	1.063292e-02	2.940576e-05	5.025436e-03	3.439413e-03	3.910485e-03
1118          	4.935367e-02	3.164267e-03	1.039769e-02	2.947711e-05	5.025438e-03	3.619639e-03	3.929831e-03
1119          	4.832409e-02	3.205048e-03	1.019409e-02	2.954279e-05	5.025439e-03	4.078709e-03	3.921862e-03
1120          	4.929368e-02	3.204481e-03	9.829203e-03	2.962413e-05	5.025440e-03	3.928567e-03	3.902252e-03
1121          	5.212300e-02	3.173390e-03	9.418752e-03	2.970686e-05	5.025442e-03	4.017605e-03	3.869609e-03
1122          	5.210968e-02	3.123689e-03	9.102780e-03	2.979199e-05	5.025443e-03	3.738604e-03	3.790075e-03
1123          	5.278665e-02	3.109957e-03	8.981673e-03	2.988113e-05	5.025444e-03	3.466835e-03	3.702247e-03
1124          	5.385063e-02	3.104077e-03	8.979538e-03	2.996870e-05	5.025446e-03	3.590398e-03	3.587335e-03
1125          	5.412072e-02	3.090277e-03	9.057419e-03	3.006399e-05	5.025447e-03	4.131786e-03	3.446616e-03
1126          	5.380575e-02	3.079482e-03	9.200402e-03	3.015546e-05	5.025448e-03	3.915558e-03	3.324407e-03
1127          	5.416942e-02	3.068624e-03	9.379389e-03	3.030347e-05	5.025449e-03	4.536332e-03	3.183734e-03
1128          	5.419742e-02	3.064255e-03	9.617478e-03	3.040123e-05	5.025451e-03	4.074362e-03	3.057478e-03
1129          	5.471588e-02	3.054265e-03	9.879811e-03	3.050209e-05	5.025452e-03	3.900042e-03	2.961665e-03
1130          	5.597677e-02	3.061663e-03	1.025553e-02	3.063369e-05	5.025453e-03	3.924516e-03	2.868592e-03
1131          	5.613530e-02	3.067030e-03	1.062797e-02	3.074118e-05	5.025455e-03	3.974809e-03	2.804056e-03
1132          	5.571609e-02	3.068850e-03	1.098762e-02	3.087054e-05	5.025456e-03	4.133270e-03	2.763212e-03
1133          	5.642933e-02	3.086824e-03	1.136701e-02	3.098858e-05	5.025457e-03	4.021176e-03	2.742215e-03
1134          	5.743801e-02	3.133264e-03	1.181222e-02	3.112894e-05	5.025458e-03	4.351051e-03	2.743183e-03
1135          	5.758679e-02	3.220422e-03	1.242039e-02	3.123501e-05	5.025460e-03	3.700592e-03	2.770275e-03
1136          	5.829405e-02	3.299013e-03	1.314857e-02	3.133632e-05	5.025461e-03	3.309190e-03	2.816796e-03
1137          	5.745731e-02	3.375484e-03	1.399275e-02	3.148040e-05	5.025463e-03	3.320760e-03	2.878173e-03
1138          	5.752556e-02	3.438169e-03	1.493429e-02	3.160096e-05	5.025464e-03	3.239613e-03	2.942940e-03
1139          	5.747325e-02	3.481006e-03	1.582415e-02	3.171588e-05	5.025465e-03	3.240625e-03	3.017878e-03
1140          	5.826669e-02	3.504497e-03	1.666533e-02	3.184022e-05	5.025467e-03	3.589803e-03	3.079515e-03
1141          	5.938394e-02	3.497948e-03	1.740585e-02	3.197330e-05	5.025468e-03	3.510069e-03	3.139556e-03
1142          	5.753754e-02	3.494817e-03	1.809756e-02	3.210211e-05	5.025469e-03	3.054634e-03	3.185016e-03
1143          	5.738701e-02	3.451372e-03	1.858164e-02	3.224076e-05	5.025471e-03	3.432464e-03	3.190457e-03
1144          	5.692447e-02	3.414744e-03	1.884785e-02	3.237951e-05	5.025472e-03	3.397137e-03	3.180862e-03
1145          	5.664994e-02	3.341992e-03	1.877600e-02	3.258119e-05	5.025474e-03	4.199328e-03	3.140235e-03
1146          	5.637729e-02	3.282687e-03	1.845616e-02	3.271640e-05	5.025475e-03	4.140704e-03	3.056534e-03
1147          	5.449456e-02	3.216329e-03	1.800725e-02	3.286936e-05	5.025476e-03	4.097534e-03	3.001823e-03
1148          	5.305968e-02	3.165675e-03	1.745766e-02	3.301603e-05	5.025478e-03	3.556916e-03	2.935077e-03
1149          	4.978856e-02	3.116952e-03	1.672147e-02	3.317618e-05	5.025479e-03	3.598801e-03	2.894002e-03
1150          	4.844686e-02	3.093953e-03	1.604946e-02	3.332822e-05	5.025480e-03	3.585661e-03	2.865439e-03
1151          	4.655545e-02	3.074273e-03	1.532512e-02	3.345867e-05	5.025482e-03	3.283739e-03	2.835708e-03
1152          	4.651417e-02	3.062481e-03	1.460441e-02	3.360306e-05	5.025483e-03	3.631933e-03	2.824272e-03
1153          	4.529417e-02	3.074012e-03	1.395989e-02	3.374745e-05	5.025485e-03	3.569668e-03	2.841070e-03
1154          	4.441930e-02	3.101808e-03	1.342526e-02	3.388198e-05	5.025486e-03	3.448771e-03	2.874330e-03
1155          	4.506725e-02	3.137603e-03	1.300868e-02	3.403929e-05	5.025488e-03	3.958460e-03	2.915559e-03
1156          	4.535280e-02	3.189278e-03	1.262561e-02	3.420485e-05	5.025489e-03	3.869212e-03	2.985780e-03
1157          	4.683558e-02	3.252521e-03	1.224596e-02	3.436148e-05	5.025491e-03	4.119297e-03	3.052413e-03
1158          	4.870021e-02	3.315221e-03	1.188566e-02	3.452139e-05	5.025492e-03	3.871857e-03	3.148539e-03
1159          	5.012511e-02	3.377437e-03	1.154797e-02	3.465529e-05	5.025493e-03	3.749607e-03	3.227411e-03
1160          	4.911269e-02	3.417166e-03	1.116388e-02	3.478131e-05	5.025495e-03	3.699331e-03	3.296069e-03
1161          	4.930764e-02	3.445340e-03	1.070315e-02	3.491877e-05	5.025496e-03	3.556359e-03	3.374244e-03
1162          	5.076580e-02	3.464949e-03	1.027014e-02	3.517556e-05	5.025498e-03	3.776907e-03	3.451594e-03
1163          	4.896437e-02	3.474585e-03	9.830547e-03	3.535163e-05	5.025499e-03	3.843037e-03	3.486767e-03
1164          	4.976081e-02	3.472622e-03	9.485396e-03	3.551020e-05	5.025501e-03	3.693047e-03	3.517573e-03
1165          	4.987944e-02	3.443043e-03	9.058084e-03	3.569093e-05	5.025502e-03	3.700976e-03	3.529024e-03
1166          	5.068394e-02	3.388260e-03	8.582267e-03	3.586871e-05	5.025504e-03	3.903538e-03	3.514183e-03
1167          	5.047848e-02	3.341111e-03	8.189523e-03	3.605139e-05	5.025505e-03	4.179360e-03	3.501008e-03
1168          	5.067943e-02	3.272377e-03	7.742928e-03	3.623522e-05	5.025507e-03	4.122331e-03	3.447484e-03
1169          	4.963332e-02	3.217900e-03	7.393044e-03	3.640969e-05	5.025508e-03	4.018200e-03	3.378382e-03
1170          	4.928067e-02	3.142047e-03	7.032220e-03	3.660885e-05	5.025510e-03	4.022405e-03	3.344917e-03
1171          	4.863460e-02	3.070462e-03	6.673759e-03	3.679139e-05	5.025512e-03	4.355105e-03	3.279136e-03
1172          	4.777806e-02	2.981862e-03	6.334080e-03	3.700294e-05	5.025513e-03	4.571845e-03	3.227773e-03
1173          	4.649794e-02	2.913855e-03	6.027067e-03	3.719241e-05	5.025515e-03	4.443477e-03	3.185477e-03
1174          	4.506740e-02	2.859478e-03	5.780122e-03	3.738455e-05	5.025516e-03	4.475718e-03	3.147311e-03
1175          	4.516538e-02	2.820366e-03	5.573177e-03	3.756008e-05	5.025518e-03	4.803334e-03	3.132210e-03
1176          	4.427931e-02	2.800349e-03	5.457232e-03	3.774953e-05	5.025520e-03	4.836263e-03	3.105368e-03
1177          	4.330465e-02	2.771061e-03	5.354651e-03	3.795145e-05	5.025522e-03	4.724739e-03	3.141493e-03
1178          	4.476557e-02	2.770825e-03	5.310348e-03	3.816671e-05	5.025523e-03	4.849239e-03	3.170311e-03
1179          	4.601476e-02	2.785154e-03	5.285367e-03	3.838186e-05	5.025525e-03	4.628157e-03	3.184506e-03
1180          	4.752309e-02	2.802605e-03	5.279997e-03	3.859526e-05	5.025527e-03	4.352531e-03	3.176293e-03
1181          	4.781237e-02	2.833109e-03	5.303878e-03	3.880980e-05	5.025528e-03	4.447712e-03	3.193257e-03
1182          	5.004984e-02	2.861617e-03	5.319802e-03	3.903049e-05	5.025530e-03	4.428783e-03	3.189931e-03
1183          	5.084981e-02	2.903824e-03	5.383060e-03	3.926148e-05	5.025531e-03	4.261355e-03	3.133539e-03
1184          	5.473156e-02	2.941199e-03	5.458190e-03	3.949213e-05	5.025533e-03	4.122765e-03	3.067147e-03
1185          	5.371397e-02	2.971285e-03	5.565540e-03	3.973807e-05	5.025535e-03	4.547819e-03	3.011265e-03
1186          	5.633904e-02	2.993949e-03	5.657457e-03	3.995741e-05	5.025536e-03	4.674236e-03	2.938166e-03
1187          	5.677210e-02	3.017033e-03	5.772088e-03	4.018464e-05	5.025538e-03	4.348463e-03	2.851119e-03
1188          	5.610012e-02	3.029431e-03	5.896592e-03	4.038882e-05	5.025539e-03	4.181594e-03	2.761966e-03
1189          	5.604641e-02	3.040344e-03	6.044540e-03	4.062182e-05	5.025541e-03	4.368474e-03	2.699546e-03
1190          	5.575056e-02	3.065016e-03	6.191388e-03	4.097896e-05	5.025543e-03	4.372464e-03	2.663789e-03
1191          	5.663378e-02	3.091476e-03	6.354957e-03	4.117809e-05	5.025545e-03	4.213413e-03	2.645215e-03
1192          	5.641743e-02	3.116132e-03	6.556391e-03	4.145249e-05	5.025547e-03	4.138400e-03	2.638705e-03
1193          	5.821614e-02	3.145775e-03	6.784146e-03	4.169707e-05	5.025548e-03	3.989177e-03	2.631185e-03
1194          	5.715261e-02	3.170734e-03	7.006487e-03	4.194873e-05	5.025550e-03	3.922099e-03	2.633727e-03
1195          	5.673119e-02	3.193070e-03	7.244047e-03	4.220507e-05	5.025551e-03	3.875552e-03	2.650905e-03
1196          	5.574103e-02	3.209904e-03	7.474982e-03	4.244339e-05	5.025553e-03	3.637819e-03	2.690264e-03
1197          	5.418115e-02	3.226981e-03	7.650748e-03	4.268211e-05	5.025555e-03	3.764351e-03	2.711820e-03
1198          	5.364707e-02	3.237533e-03	7.744882e-03	4.291731e-05	5.025556e-03	3.947172e-03	2.755131e-03
1199          	5.520729e-02	3.256156e-03	7.772065e-03	4.313924e-05	5.025558e-03	3.479605e-03	2.804877e-03
